epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,2298.75,0.36927,0.47294,0.84498,0.99605,1,0.995,0.93974,0.34879,0.45939,0.78384,9.91e-05,9.91e-05,9.91e-05
184,2311.23,0.41269,0.47624,0.83004,0.99646,1,0.995,0.945,0.34299,0.4545,0.78357,9.415e-05,9.415e-05,9.415e-05
185,2323.96,0.40812,0.49131,0.833,0.99646,1,0.995,0.945,0.34299,0.4545,0.78357,8.92e-05,8.92e-05,8.92e-05
186,2336.66,0.38976,0.45801,0.82851,0.99675,1,0.995,0.94444,0.33325,0.44925,0.78241,8.425e-05,8.425e-05,8.425e-05
187,2349.38,0.40822,0.47022,0.82308,0.99675,1,0.995,0.94444,0.33325,0.44925,0.78241,7.93e-05,7.93e-05,7.93e-05
188,2361.94,0.3961,0.47522,0.85496,0.99688,1,0.995,0.94423,0.33365,0.45191,0.78195,7.435e-05,7.435e-05,7.435e-05
189,2374.42,0.37309,0.47101,0.85046,0.99688,1,0.995,0.94423,0.33365,0.45191,0.78195,6.94e-05,6.94e-05,6.94e-05
190,2386.99,0.37078,0.44135,0.8239,0.99701,1,0.995,0.94204,0.33793,0.4517,0.78253,6.445e-05,6.445e-05,6.445e-05
191,2399.23,0.39566,0.5429,0.78822,0.99701,1,0.995,0.94204,0.33793,0.4517,0.78253,5.95e-05,5.95e-05,5.95e-05
192,2411.61,0.39201,0.55555,0.82963,0.99687,1,0.995,0.94519,0.3329,0.45256,0.78266,5.455e-05,5.455e-05,5.455e-05
193,2424.25,0.38634,0.54285,0.82855,0.99687,1,0.995,0.94519,0.3329,0.45256,0.78266,4.96e-05,4.96e-05,4.96e-05
194,2436.55,0.39421,0.55332,0.81121,0.99663,1,0.995,0.95022,0.32473,0.45874,0.78228,4.465e-05,4.465e-05,4.465e-05
195,2448.82,0.41748,0.55197,0.8034,0.99663,1,0.995,0.95022,0.32473,0.45874,0.78228,3.97e-05,3.97e-05,3.97e-05
196,2461.15,0.35255,0.50547,0.79289,0.99654,1,0.995,0.95298,0.32152,0.46366,0.78227,3.475e-05,3.475e-05,3.475e-05
197,2473.39,0.3659,0.51034,0.79246,0.99654,1,0.995,0.95298,0.32152,0.46366,0.78227,2.98e-05,2.98e-05,2.98e-05
198,2485.8,0.36543,0.51277,0.8092,0.99647,1,0.995,0.94832,0.3247,0.46893,0.78244,2.485e-05,2.485e-05,2.485e-05
199,2498.23,0.35911,0.50049,0.81813,0.99647,1,0.995,0.94832,0.3247,0.46893,0.78244,1.99e-05,1.99e-05,1.99e-05
200,2510.53,0.36329,0.51049,0.83202,0.99612,1,0.995,0.94536,0.3288,0.4733,0.78233,1.495e-05,1.495e-05,1.495e-05
