epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,2841.73,1.07153,1.04874,0.87089,0.8535,0.87094,0.93049,0.68631,0.96673,1.49117,0.87024,0.000220676,0.000220676,0.000220676
184,2857.18,1.02821,0.98679,0.85998,0.85129,0.87002,0.93836,0.68378,0.97911,1.50967,0.87279,0.000219993,0.000219993,0.000219993
185,2872.64,1.00249,0.98795,0.86896,0.85129,0.87002,0.93836,0.68378,0.97911,1.50967,0.87279,0.00021931,0.00021931,0.00021931
186,2887.94,1.01517,0.96958,0.8725,0.88867,0.87836,0.96094,0.70099,0.97476,1.45349,0.87332,0.000218627,0.000218627,0.000218627
187,2903.16,1.00352,0.96969,0.87546,0.88867,0.87836,0.96094,0.70099,0.97476,1.45349,0.87332,0.000217943,0.000217943,0.000217943
188,2918.54,1.01623,1.01521,0.8685,0.90625,0.90001,0.97023,0.71931,0.9661,1.39503,0.87269,0.00021726,0.00021726,0.00021726
189,2933.81,0.9935,0.95651,0.87444,0.90625,0.90001,0.97023,0.71931,0.9661,1.39503,0.87269,0.000216577,0.000216577,0.000216577
190,2949.14,1.01189,0.98298,0.87786,0.88696,0.91233,0.97052,0.71619,0.97344,1.35087,0.87327,0.000215894,0.000215894,0.000215894
191,2964.22,1.02121,0.93495,0.86319,0.88696,0.91233,0.97052,0.71619,0.97344,1.35087,0.87327,0.000215211,0.000215211,0.000215211
192,2979.24,0.98354,0.94505,0.85847,0.88372,0.92171,0.97108,0.71391,0.9758,1.28865,0.87283,0.000214528,0.000214528,0.000214528
193,2994.67,1.06842,1.01083,0.85781,0.88372,0.92171,0.97108,0.71391,0.9758,1.28865,0.87283,0.000213845,0.000213845,0.000213845
194,3009.91,0.99236,0.88056,0.86979,0.91312,0.93695,0.98254,0.72836,0.96703,1.21378,0.87069,0.000213162,0.000213162,0.000213162
195,3025.31,1.02558,0.96607,0.85395,0.91312,0.93695,0.98254,0.72836,0.96703,1.21378,0.87069,0.000212479,0.000212479,0.000212479
196,3040.63,1.02103,0.93984,0.86714,0.93338,0.94222,0.98688,0.72905,0.97028,1.14435,0.87155,0.000211795,0.000211795,0.000211795
197,3055.86,1.01683,0.9403,0.8567,0.93338,0.94222,0.98688,0.72905,0.97028,1.14435,0.87155,0.000211112,0.000211112,0.000211112
198,3071.25,1.0198,0.90302,0.88511,0.93633,0.94809,0.98758,0.73249,0.96532,1.10229,0.87031,0.000210429,0.000210429,0.000210429
199,3086.56,0.99049,0.89683,0.85511,0.93633,0.94809,0.98758,0.73249,0.96532,1.10229,0.87031,0.000209746,0.000209746,0.000209746
200,3101.71,0.98502,0.90008,0.8681,0.93152,0.94295,0.98705,0.73637,0.95529,1.10773,0.86821,0.000209063,0.000209063,0.000209063
201,3117.06,1.04029,0.92494,0.86629,0.93152,0.94295,0.98705,0.73637,0.95529,1.10773,0.86821,0.00020838,0.00020838,0.00020838
202,3132.39,0.98403,0.87482,0.86509,0.92384,0.93467,0.98171,0.73405,0.95206,1.13151,0.86777,0.000207697,0.000207697,0.000207697
203,3147.88,0.97006,0.91996,0.86783,0.92384,0.93467,0.98171,0.73405,0.95206,1.13151,0.86777,0.000207014,0.000207014,0.000207014
204,3163.26,1.02226,0.9007,0.87205,0.93364,0.935,0.98117,0.73473,0.95106,1.13095,0.86826,0.000206331,0.000206331,0.000206331
205,3179.75,0.97692,0.86426,0.86493,0.93364,0.935,0.98117,0.73473,0.95106,1.13095,0.86826,0.000205648,0.000205648,0.000205648
206,3196.78,1.0078,0.91164,0.85902,0.94857,0.95273,0.98706,0.74107,0.94228,1.08856,0.86765,0.000204965,0.000204965,0.000204965
207,3214.21,1.02705,0.88101,0.86343,0.94857,0.95273,0.98706,0.74107,0.94228,1.08856,0.86765,0.000204281,0.000204281,0.000204281
208,3230.64,0.96926,0.86452,0.87198,0.94847,0.94825,0.98566,0.7398,0.94003,1.05624,0.86756,0.000203598,0.000203598,0.000203598
209,3247.05,0.98093,0.87385,0.87766,0.94847,0.94825,0.98566,0.7398,0.94003,1.05624,0.86756,0.000202915,0.000202915,0.000202915
210,3262.72,1.00478,0.87781,0.85736,0.95722,0.9725,0.98947,0.74245,0.94996,0.99064,0.86909,0.000202232,0.000202232,0.000202232
211,3278.01,0.97732,0.86856,0.87176,0.95722,0.9725,0.98947,0.74245,0.94996,0.99064,0.86909,0.000201549,0.000201549,0.000201549
212,3293.5,0.98009,0.85476,0.85321,0.96125,0.97523,0.98953,0.7424,0.95036,0.97423,0.86861,0.000200866,0.000200866,0.000200866
213,3309.09,1.00157,0.85905,0.8812,0.96125,0.97523,0.98953,0.7424,0.95036,0.97423,0.86861,0.000200183,0.000200183,0.000200183
214,3324.73,0.97876,0.86248,0.85768,0.95793,0.97153,0.98916,0.7434,0.94266,0.98521,0.86679,0.0001995,0.0001995,0.0001995
215,3340.14,0.9889,0.85936,0.86712,0.95793,0.97153,0.98916,0.7434,0.94266,0.98521,0.86679,0.000198817,0.000198817,0.000198817
216,3355.55,0.98974,0.8649,0.86744,0.96378,0.96889,0.9904,0.74652,0.94311,0.98618,0.86707,0.000198134,0.000198134,0.000198134
217,3370.78,1.0044,0.86301,0.86813,0.96378,0.96889,0.9904,0.74652,0.94311,0.98618,0.86707,0.00019745,0.00019745,0.00019745
218,3386,1.00798,0.85039,0.86813,0.96634,0.9652,0.99048,0.74614,0.94686,1.00809,0.86815,0.000196767,0.000196767,0.000196767
219,3401.48,1.00728,0.89295,0.87198,0.96634,0.9652,0.99048,0.74614,0.94686,1.00809,0.86815,0.000196084,0.000196084,0.000196084
220,3416.87,1.00379,0.87529,0.87248,0.96939,0.96587,0.99071,0.74799,0.94301,1.00886,0.86846,0.000195401,0.000195401,0.000195401
221,3432.27,1.01699,0.89618,0.85866,0.96939,0.96587,0.99071,0.74799,0.94301,1.00886,0.86846,0.000194718,0.000194718,0.000194718
222,3447.58,0.99405,0.82746,0.86355,0.97365,0.97038,0.99065,0.74813,0.93655,0.99981,0.8681,0.000194035,0.000194035,0.000194035
223,3462.91,0.96746,0.83631,0.86277,0.97365,0.97038,0.99065,0.74813,0.93655,0.99981,0.8681,0.000193352,0.000193352,0.000193352
224,3478.42,1.00093,0.86983,0.86747,0.97031,0.96677,0.98988,0.75069,0.9274,0.97588,0.8672,0.000192669,0.000192669,0.000192669
225,3493.76,0.99738,0.87402,0.87241,0.97031,0.96677,0.98988,0.75069,0.9274,0.97588,0.8672,0.000191986,0.000191986,0.000191986
226,3509.16,0.98551,0.84146,0.87964,0.964,0.96587,0.9909,0.75205,0.92905,0.94638,0.86718,0.000191303,0.000191303,0.000191303
227,3524.53,0.96703,0.80329,0.86612,0.964,0.96587,0.9909,0.75205,0.92905,0.94638,0.86718,0.000190619,0.000190619,0.000190619
228,3540.06,0.99001,0.83188,0.86617,0.96519,0.97351,0.99119,0.74798,0.94047,0.90344,0.86888,0.000189936,0.000189936,0.000189936
229,3556.32,0.98575,0.80971,0.86155,0.96519,0.97351,0.99119,0.74798,0.94047,0.90344,0.86888,0.000189253,0.000189253,0.000189253
230,3571.63,0.96521,0.83704,0.85843,0.96608,0.97184,0.99026,0.74106,0.95404,0.85488,0.87097,0.00018857,0.00018857,0.00018857
231,3586.83,0.98805,0.82877,0.8677,0.96608,0.97184,0.99026,0.74106,0.95404,0.85488,0.87097,0.000187887,0.000187887,0.000187887
232,3602.46,0.97301,0.81253,0.86517,0.96214,0.98178,0.98985,0.74732,0.94607,0.83284,0.8693,0.000187204,0.000187204,0.000187204
233,3617.82,0.9467,0.76715,0.86522,0.96214,0.98178,0.98985,0.74732,0.94607,0.83284,0.8693,0.000186521,0.000186521,0.000186521
234,3633.27,1.02254,0.82664,0.85144,0.96345,0.97817,0.98861,0.75509,0.92641,0.8313,0.86545,0.000185838,0.000185838,0.000185838
235,3648.64,1.01174,0.8477,0.87297,0.96345,0.97817,0.98861,0.75509,0.92641,0.8313,0.86545,0.000185155,0.000185155,0.000185155
236,3664.1,0.99331,0.83168,0.85732,0.96447,0.97913,0.98923,0.75655,0.9172,0.83197,0.86376,0.000184472,0.000184472,0.000184472
237,3679.24,0.99259,0.80214,0.86174,0.96447,0.97913,0.98923,0.75655,0.9172,0.83197,0.86376,0.000183788,0.000183788,0.000183788
238,3694.34,0.95516,0.79613,0.84908,0.96759,0.98426,0.99019,0.75571,0.9198,0.86527,0.86408,0.000183105,0.000183105,0.000183105
239,3709.56,1.00877,0.79593,0.8644,0.96759,0.98426,0.99019,0.75571,0.9198,0.86527,0.86408,0.000182422,0.000182422,0.000182422
240,3724.87,0.97523,0.81901,0.87215,0.96546,0.98331,0.99098,0.75233,0.93517,0.89275,0.86711,0.000181739,0.000181739,0.000181739
241,3740.42,0.97644,0.79958,0.85442,0.96546,0.98331,0.99098,0.75233,0.93517,0.89275,0.86711,0.000181056,0.000181056,0.000181056
242,3755.75,0.9784,0.83604,0.86112,0.96899,0.98074,0.99133,0.75328,0.94845,0.86942,0.86995,0.000180373,0.000180373,0.000180373
243,3770.73,0.98582,0.80243,0.86917,0.96899,0.98074,0.99133,0.75328,0.94845,0.86942,0.86995,0.00017969,0.00017969,0.00017969
244,3786.03,0.96936,0.78326,0.86187,0.97466,0.98176,0.99063,0.75103,0.93951,0.84127,0.8687,0.000179007,0.000179007,0.000179007
245,3801.33,0.95685,0.81097,0.87357,0.97466,0.98176,0.99063,0.75103,0.93951,0.84127,0.8687,0.000178324,0.000178324,0.000178324
246,3816.67,0.97106,0.80371,0.85692,0.97341,0.98269,0.99102,0.75783,0.92036,0.7962,0.86528,0.00017764,0.00017764,0.00017764
247,3831.99,0.97757,0.78736,0.86734,0.97341,0.98269,0.99102,0.75783,0.92036,0.7962,0.86528,0.000176957,0.000176957,0.000176957
248,3847.75,1.00754,0.80889,0.86394,0.98054,0.98373,0.99127,0.75877,0.91218,0.76877,0.86336,0.000176274,0.000176274,0.000176274
249,3863.02,0.96084,0.75721,0.86049,0.98054,0.98373,0.99127,0.75877,0.91218,0.76877,0.86336,0.000175591,0.000175591,0.000175591
250,3878.05,0.97629,0.77685,0.86709,0.97877,0.98753,0.99181,0.76063,0.91051,0.74802,0.86291,0.000174908,0.000174908,0.000174908
251,3893.37,0.95285,0.79006,0.85665,0.97877,0.98753,0.99181,0.76063,0.91051,0.74802,0.86291,0.000174225,0.000174225,0.000174225
252,3908.58,0.95797,0.77628,0.8598,0.9777,0.98856,0.99172,0.76324,0.90817,0.73378,0.86275,0.000173542,0.000173542,0.000173542
253,3923.76,0.95083,0.74305,0.8516,0.9777,0.98856,0.99172,0.76324,0.90817,0.73378,0.86275,0.000172859,0.000172859,0.000172859
254,3939.01,0.97773,0.793,0.86037,0.97803,0.98606,0.99209,0.76367,0.90727,0.72498,0.86331,0.000172176,0.000172176,0.000172176
255,3954.06,0.98873,0.79727,0.87106,0.97803,0.98606,0.99209,0.76367,0.90727,0.72498,0.86331,0.000171493,0.000171493,0.000171493
256,3969.33,0.98677,0.79235,0.85981,0.9763,0.98572,0.99205,0.76239,0.91077,0.72777,0.86416,0.000170809,0.000170809,0.000170809
257,3984.42,0.96733,0.76718,0.86719,0.9763,0.98572,0.99205,0.76239,0.91077,0.72777,0.86416,0.000170126,0.000170126,0.000170126
258,3999.82,0.9638,0.78544,0.87006,0.97953,0.98842,0.99168,0.76349,0.91065,0.73274,0.86409,0.000169443,0.000169443,0.000169443
259,4015.16,0.9702,0.77946,0.86786,0.97953,0.98842,0.99168,0.76349,0.91065,0.73274,0.86409,0.00016876,0.00016876,0.00016876
260,4030.62,0.97813,0.76023,0.86526,0.97167,0.98343,0.99156,0.76527,0.90728,0.73798,0.86334,0.000168077,0.000168077,0.000168077
261,4045.95,0.96679,0.74773,0.86113,0.97167,0.98343,0.99156,0.76527,0.90728,0.73798,0.86334,0.000167394,0.000167394,0.000167394
262,4061.45,0.96216,0.76923,0.86668,0.96901,0.98993,0.99207,0.76429,0.90533,0.73244,0.86229,0.000166711,0.000166711,0.000166711
263,4076.83,1.01661,0.81106,0.8756,0.96901,0.98993,0.99207,0.76429,0.90533,0.73244,0.86229,0.000166028,0.000166028,0.000166028
264,4092.22,1.00261,0.7858,0.85999,0.97139,0.9821,0.9921,0.76172,0.90637,0.74123,0.86204,0.000165345,0.000165345,0.000165345
265,4107.67,0.94071,0.7382,0.86016,0.97139,0.9821,0.9921,0.76172,0.90637,0.74123,0.86204,0.000164662,0.000164662,0.000164662
266,4123.21,0.99479,0.79285,0.86216,0.97172,0.98312,0.99209,0.76128,0.91071,0.74899,0.86307,0.000163978,0.000163978,0.000163978
267,4138.51,0.97296,0.74795,0.87543,0.97172,0.98312,0.99209,0.76128,0.91071,0.74899,0.86307,0.000163295,0.000163295,0.000163295
268,4153.88,0.95474,0.75423,0.85721,0.97357,0.98373,0.99227,0.76422,0.91648,0.74899,0.86388,0.000162612,0.000162612,0.000162612
269,4169.16,0.96309,0.75276,0.85585,0.97357,0.98373,0.99227,0.76422,0.91648,0.74899,0.86388,0.000161929,0.000161929,0.000161929
270,4184.67,0.96166,0.75771,0.86355,0.97454,0.98653,0.99253,0.75562,0.92201,0.74605,0.86426,0.000161246,0.000161246,0.000161246
271,4200.27,1.00005,0.77898,0.8606,0.97454,0.98653,0.99253,0.75562,0.92201,0.74605,0.86426,0.000160563,0.000160563,0.000160563
272,4215.66,1.01371,0.81946,0.85664,0.97931,0.98428,0.99234,0.75616,0.92345,0.73841,0.86473,0.00015988,0.00015988,0.00015988
273,4230.89,0.95232,0.77677,0.85905,0.97931,0.98428,0.99234,0.75616,0.92345,0.73841,0.86473,0.000159197,0.000159197,0.000159197
274,4246.13,0.96995,0.78844,0.85161,0.98162,0.98695,0.99211,0.7607,0.91229,0.69871,0.86302,0.000158514,0.000158514,0.000158514
275,4261.56,0.92384,0.76774,0.86917,0.98162,0.98695,0.99211,0.7607,0.91229,0.69871,0.86302,0.000157831,0.000157831,0.000157831
276,4277.07,0.96078,0.82984,0.85238,0.98554,0.99074,0.99264,0.76413,0.9006,0.65128,0.86093,0.000157147,0.000157147,0.000157147
277,4292.47,0.96351,0.74535,0.86998,0.98554,0.99074,0.99264,0.76413,0.9006,0.65128,0.86093,0.000156464,0.000156464,0.000156464
278,4307.91,0.9621,0.74783,0.84421,0.98512,0.99076,0.99303,0.7678,0.89687,0.63724,0.86039,0.000155781,0.000155781,0.000155781
279,4323.41,0.95038,0.72354,0.85438,0.98512,0.99076,0.99303,0.7678,0.89687,0.63724,0.86039,0.000155098,0.000155098,0.000155098
280,4338.91,0.94506,0.76322,0.86833,0.98463,0.98867,0.99303,0.77091,0.89455,0.63536,0.86038,0.000154415,0.000154415,0.000154415
281,4354.33,0.98255,0.76417,0.85953,0.98463,0.98867,0.99303,0.77091,0.89455,0.63536,0.86038,0.000153732,0.000153732,0.000153732
282,4369.89,0.95837,0.7444,0.85699,0.98076,0.99413,0.99275,0.76797,0.89965,0.62638,0.86146,0.000153049,0.000153049,0.000153049
283,4385.46,0.96697,0.74896,0.85126,0.98076,0.99413,0.99275,0.76797,0.89965,0.62638,0.86146,0.000152366,0.000152366,0.000152366
284,4400.98,0.96753,0.75097,0.84738,0.97861,0.99232,0.99214,0.76112,0.91411,0.6302,0.86441,0.000151683,0.000151683,0.000151683
285,4416.31,0.98166,0.76088,0.86465,0.97861,0.99232,0.99214,0.76112,0.91411,0.6302,0.86441,0.000151,0.000151,0.000151
286,4431.54,0.97214,0.73804,0.86445,0.9724,0.98645,0.99183,0.75785,0.92389,0.64171,0.8666,0.000150317,0.000150317,0.000150317
287,4446.8,0.96927,0.72949,0.8612,0.9724,0.98645,0.99183,0.75785,0.92389,0.64171,0.8666,0.000149633,0.000149633,0.000149633
288,4462.97,0.9456,0.71513,0.86608,0.97112,0.98356,0.99222,0.76199,0.91414,0.64694,0.86441,0.00014895,0.00014895,0.00014895
289,4478.61,0.95625,0.76429,0.84782,0.97112,0.98356,0.99222,0.76199,0.91414,0.64694,0.86441,0.000148267,0.000148267,0.000148267
290,4493.78,0.97313,0.75388,0.85718,0.97328,0.99263,0.99261,0.76546,0.89597,0.65175,0.85977,0.000147584,0.000147584,0.000147584
291,4508.92,0.9646,0.75872,0.85131,0.97328,0.99263,0.99261,0.76546,0.89597,0.65175,0.85977,0.000146901,0.000146901,0.000146901
292,4524.19,0.9444,0.74005,0.85532,0.98211,0.99363,0.9923,0.76531,0.89492,0.66786,0.8591,0.000146218,0.000146218,0.000146218
293,4539.32,0.99293,0.76384,0.86003,0.98211,0.99363,0.9923,0.76531,0.89492,0.66786,0.8591,0.000145535,0.000145535,0.000145535
294,4554.48,0.95802,0.75985,0.85866,0.98597,0.99322,0.9923,0.76106,0.90074,0.6882,0.86027,0.000144852,0.000144852,0.000144852
295,4569.7,0.95424,0.74464,0.84685,0.98597,0.99322,0.9923,0.76106,0.90074,0.6882,0.86027,0.000144169,0.000144169,0.000144169
296,4585.03,0.96218,0.75876,0.86149,0.98674,0.99584,0.99232,0.76459,0.89576,0.69234,0.85962,0.000143486,0.000143486,0.000143486
297,4599.97,0.97983,0.75455,0.8584,0.98674,0.99584,0.99232,0.76459,0.89576,0.69234,0.85962,0.000142802,0.000142802,0.000142802
298,4615.27,0.98562,0.76092,0.85216,0.98811,0.99493,0.99247,0.76953,0.8923,0.6909,0.85903,0.000142119,0.000142119,0.000142119
299,4630.46,0.94724,0.76738,0.8539,0.98811,0.99493,0.99247,0.76953,0.8923,0.6909,0.85903,0.000141436,0.000141436,0.000141436
300,4645.94,0.95029,0.74721,0.86148,0.98511,0.99236,0.9928,0.76758,0.89671,0.69072,0.85999,0.000140753,0.000140753,0.000140753
301,4661.26,0.99347,0.76759,0.85696,0.98511,0.99236,0.9928,0.76758,0.89671,0.69072,0.85999,0.00014007,0.00014007,0.00014007
302,4676.62,0.94485,0.75283,0.8554,0.98246,0.98652,0.99251,0.76175,0.90258,0.68945,0.86088,0.000139387,0.000139387,0.000139387
303,4691.63,0.94546,0.73449,0.86217,0.98246,0.98652,0.99251,0.76175,0.90258,0.68945,0.86088,0.000138704,0.000138704,0.000138704
304,4706.74,0.95683,0.74805,0.85491,0.9773,0.98844,0.99228,0.7647,0.89958,0.68226,0.8602,0.000138021,0.000138021,0.000138021
305,4721.95,0.94123,0.76779,0.86348,0.9773,0.98844,0.99228,0.7647,0.89958,0.68226,0.8602,0.000137338,0.000137338,0.000137338
306,4737.12,0.97564,0.74734,0.85876,0.98217,0.99285,0.99253,0.76479,0.89443,0.67633,0.85938,0.000136655,0.000136655,0.000136655
307,4752.35,0.92971,0.72119,0.85541,0.98217,0.99285,0.99253,0.76479,0.89443,0.67633,0.85938,0.000135971,0.000135971,0.000135971
308,4767.77,0.97524,0.77982,0.85372,0.97298,0.99184,0.99245,0.76451,0.89766,0.68887,0.86003,0.000135288,0.000135288,0.000135288
309,4783.05,0.94499,0.72695,0.85021,0.97298,0.99184,0.99245,0.76451,0.89766,0.68887,0.86003,0.000134605,0.000134605,0.000134605
310,4798.08,0.94918,0.71338,0.86944,0.9641,0.98598,0.99231,0.76443,0.89531,0.71259,0.85967,0.000133922,0.000133922,0.000133922
311,4813.42,0.95947,0.78832,0.84924,0.9641,0.98598,0.99231,0.76443,0.89531,0.71259,0.85967,0.000133239,0.000133239,0.000133239
312,4828.7,0.94766,0.79229,0.86709,0.97817,0.98934,0.99252,0.76751,0.88888,0.70104,0.85858,0.000132556,0.000132556,0.000132556
313,4843.93,0.93831,0.73358,0.86465,0.97817,0.98934,0.99252,0.76751,0.88888,0.70104,0.85858,0.000131873,0.000131873,0.000131873
314,4859.35,0.9337,0.72889,0.85958,0.98566,0.99437,0.9932,0.77057,0.88738,0.67287,0.85769,0.00013119,0.00013119,0.00013119
315,4874.64,0.94489,0.71213,0.85581,0.98566,0.99437,0.9932,0.77057,0.88738,0.67287,0.85769,0.000130507,0.000130507,0.000130507
316,4889.97,0.95386,0.71925,0.85131,0.98455,0.99308,0.99276,0.76836,0.89152,0.66253,0.85804,0.000129824,0.000129824,0.000129824
317,4905.13,0.93171,0.71209,0.86812,0.98455,0.99308,0.99276,0.76836,0.89152,0.66253,0.85804,0.00012914,0.00012914,0.00012914
318,4920.48,0.97467,0.74486,0.85548,0.98049,0.99292,0.99255,0.77067,0.8901,0.65865,0.858,0.000128457,0.000128457,0.000128457
319,4935.73,0.97957,0.74429,0.84703,0.98049,0.99292,0.99255,0.77067,0.8901,0.65865,0.858,0.000127774,0.000127774,0.000127774
320,4950.79,0.93951,0.74178,0.85322,0.98133,0.99141,0.99243,0.76732,0.88829,0.65763,0.85793,0.000127091,0.000127091,0.000127091
321,4966.03,0.93205,0.67977,0.83416,0.98133,0.99141,0.99243,0.76732,0.88829,0.65763,0.85793,0.000126408,0.000126408,0.000126408
322,4981.5,0.90831,0.68838,0.85184,0.98595,0.98995,0.99282,0.76891,0.88809,0.65198,0.85817,0.000125725,0.000125725,0.000125725
323,4996.43,0.94793,0.70902,0.86786,0.98595,0.98995,0.99282,0.76891,0.88809,0.65198,0.85817,0.000125042,0.000125042,0.000125042
324,5011.71,0.95385,0.72591,0.85231,0.9837,0.99433,0.9928,0.77095,0.88257,0.65284,0.85741,0.000124359,0.000124359,0.000124359
325,5027.2,0.94501,0.72671,0.85268,0.9837,0.99433,0.9928,0.77095,0.88257,0.65284,0.85741,0.000123676,0.000123676,0.000123676
326,5042.51,0.93373,0.7323,0.865,0.98339,0.9936,0.99291,0.77093,0.88243,0.64816,0.85736,0.000122992,0.000122992,0.000122992
327,5057.81,0.92395,0.72481,0.86591,0.98339,0.9936,0.99291,0.77093,0.88243,0.64816,0.85736,0.000122309,0.000122309,0.000122309
328,5073.18,0.96297,0.70813,0.85906,0.98264,0.99428,0.99295,0.76938,0.88738,0.64442,0.85822,0.000121626,0.000121626,0.000121626
329,5088.34,0.91344,0.69641,0.8595,0.98264,0.99428,0.99295,0.76938,0.88738,0.64442,0.85822,0.000120943,0.000120943,0.000120943
330,5103.73,0.93568,0.74088,0.84385,0.98417,0.99333,0.993,0.77103,0.88467,0.63487,0.85794,0.00012026,0.00012026,0.00012026
331,5119.26,0.94683,0.70481,0.86085,0.98417,0.99333,0.993,0.77103,0.88467,0.63487,0.85794,0.000119577,0.000119577,0.000119577
332,5134.68,0.92943,0.73192,0.85892,0.98355,0.99296,0.99271,0.77296,0.87975,0.63381,0.85717,0.000118894,0.000118894,0.000118894
333,5149.87,0.92124,0.70217,0.84219,0.98355,0.99296,0.99271,0.77296,0.87975,0.63381,0.85717,0.000118211,0.000118211,0.000118211
334,5165.16,0.91542,0.66733,0.85832,0.98492,0.99055,0.99251,0.77094,0.8881,0.63804,0.85874,0.000117528,0.000117528,0.000117528
335,5180.47,0.94488,0.7209,0.85189,0.98492,0.99055,0.99251,0.77094,0.8881,0.63804,0.85874,0.000116845,0.000116845,0.000116845
336,5195.73,0.93385,0.72606,0.85604,0.98675,0.98852,0.99249,0.77135,0.8893,0.63624,0.85887,0.000116161,0.000116161,0.000116161
337,5211,0.92092,0.74337,0.8664,0.98675,0.98852,0.99249,0.77135,0.8893,0.63624,0.85887,0.000115478,0.000115478,0.000115478
338,5226.32,0.92206,0.70917,0.85363,0.98783,0.99217,0.99285,0.76962,0.88486,0.62443,0.858,0.000114795,0.000114795,0.000114795
339,5241.45,0.93713,0.68264,0.84954,0.98783,0.99217,0.99285,0.76962,0.88486,0.62443,0.858,0.000114112,0.000114112,0.000114112
340,5256.89,0.92069,0.69652,0.84753,0.98845,0.99493,0.99331,0.77501,0.8764,0.61056,0.85644,0.000113429,0.000113429,0.000113429
341,5272.12,0.92547,0.69077,0.86617,0.98845,0.99493,0.99331,0.77501,0.8764,0.61056,0.85644,0.000112746,0.000112746,0.000112746
342,5287.32,0.90643,0.71266,0.85356,0.9884,0.99487,0.99325,0.77561,0.87281,0.61355,0.85567,0.000112063,0.000112063,0.000112063
343,5302.73,0.93857,0.7167,0.84891,0.9884,0.99487,0.99325,0.77561,0.87281,0.61355,0.85567,0.00011138,0.00011138,0.00011138
344,5318.26,0.9068,0.67054,0.85385,0.98738,0.99313,0.99315,0.77517,0.87368,0.61612,0.85594,0.000110697,0.000110697,0.000110697
345,5333.56,0.92394,0.69864,0.85122,0.98738,0.99313,0.99315,0.77517,0.87368,0.61612,0.85594,0.000110014,0.000110014,0.000110014
346,5349.04,0.91851,0.70601,0.85087,0.98624,0.99123,0.99313,0.77529,0.87361,0.61618,0.85587,0.000109331,0.000109331,0.000109331
347,5364.26,0.91455,0.69698,0.84572,0.98624,0.99123,0.99313,0.77529,0.87361,0.61618,0.85587,0.000108647,0.000108647,0.000108647
348,5380.26,0.93918,0.72146,0.84658,0.9841,0.99098,0.99277,0.77214,0.87928,0.6227,0.85637,0.000107964,0.000107964,0.000107964
349,5395.91,0.91761,0.70192,0.86214,0.9841,0.99098,0.99277,0.77214,0.87928,0.6227,0.85637,0.000107281,0.000107281,0.000107281
350,5411.13,0.90569,0.67346,0.8552,0.98009,0.98959,0.99283,0.77261,0.88863,0.62938,0.85814,0.000106598,0.000106598,0.000106598
351,5426.41,0.94574,0.75002,0.8604,0.98009,0.98959,0.99283,0.77261,0.88863,0.62938,0.85814,0.000105915,0.000105915,0.000105915
352,5441.67,0.91436,0.69178,0.86497,0.9805,0.98889,0.99294,0.7729,0.88762,0.62319,0.85851,0.000105232,0.000105232,0.000105232
353,5456.87,0.95279,0.68121,0.86349,0.9805,0.98889,0.99294,0.7729,0.88762,0.62319,0.85851,0.000104549,0.000104549,0.000104549
354,5472.18,0.9171,0.69605,0.85341,0.98251,0.99014,0.99324,0.77607,0.87506,0.61036,0.85677,0.000103866,0.000103866,0.000103866
355,5487.45,0.90873,0.69035,0.8616,0.98251,0.99014,0.99324,0.77607,0.87506,0.61036,0.85677,0.000103183,0.000103183,0.000103183
356,5502.71,0.9168,0.66807,0.86417,0.98736,0.98934,0.99333,0.77691,0.86882,0.59941,0.85578,0.0001025,0.0001025,0.0001025
357,5517.99,0.93396,0.69832,0.84978,0.98736,0.98934,0.99333,0.77691,0.86882,0.59941,0.85578,0.000101816,0.000101816,0.000101816
358,5534.39,0.90967,0.69088,0.87305,0.98516,0.99171,0.99321,0.77635,0.86733,0.59896,0.8553,0.000101133,0.000101133,0.000101133
359,5550.03,0.93334,0.69048,0.86388,0.98516,0.99171,0.99321,0.77635,0.86733,0.59896,0.8553,0.00010045,0.00010045,0.00010045
360,5565.49,0.91026,0.67298,0.86257,0.98736,0.99479,0.9932,0.77678,0.86645,0.60333,0.85481,9.97671e-05,9.97671e-05,9.97671e-05
361,5580.85,0.91907,0.65919,0.86008,0.98736,0.99479,0.9932,0.77678,0.86645,0.60333,0.85481,9.9084e-05,9.9084e-05,9.9084e-05
362,5596.37,0.9148,0.66175,0.86323,0.98732,0.99511,0.99311,0.77512,0.87261,0.61189,0.85559,9.84009e-05,9.84009e-05,9.84009e-05
363,5611.74,0.92293,0.71057,0.85259,0.98732,0.99511,0.99311,0.77512,0.87261,0.61189,0.85559,9.77178e-05,9.77178e-05,9.77178e-05
364,5627.34,0.90755,0.6804,0.84894,0.98709,0.9933,0.99314,0.77357,0.87853,0.61618,0.8564,9.70347e-05,9.70347e-05,9.70347e-05
365,5642.82,0.9566,0.68495,0.84135,0.98709,0.9933,0.99314,0.77357,0.87853,0.61618,0.8564,9.63516e-05,9.63516e-05,9.63516e-05
366,5658.27,0.94193,0.68864,0.85606,0.98647,0.99,0.99319,0.77349,0.87852,0.61869,0.85627,9.56685e-05,9.56685e-05,9.56685e-05
